id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
62229181,Sat Oct 10 2020 09:56:04 GMT-0700 (PDT),2020-10-10,2020-10-10 11:56:04 -0500,Pacific Time (US & Canada),3494,damontighe,2020-10-10 15:07:25 -0500,2020-10-11 00:11:19 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62229181,https://inaturalist-open-data.s3.amazonaws.com/photos/99731383/medium.jpg?1602381099,,"","",1,0,false,3,"Lafayette Reservoir Recreation Area, Lafayette, CA, US",37.88527,-122.1413583333,8,8,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62238065,2020-10-10 2:26:21 PM PDT,2020-10-10,2020-10-10 16:26:21 -0500,Pacific Time (US & Canada),3491187,gonzalezshannon,2020-10-10 16:32:04 -0500,2020-10-22 21:22:20 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62238065,https://inaturalist-open-data.s3.amazonaws.com/photos/99692109/medium.jpeg?1602365550,,"",,1,0,false,2,"Livermore, CA 94551, USA",37.71129551,-121.80352658,7,7,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62241386,2020-10-10 2:57:26 PM PDT,2020-10-10,2020-10-10 16:57:26 -0500,Pacific Time (US & Canada),228547,jhintermeister,2020-10-10 16:59:56 -0500,2020-10-10 17:02:00 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62241386,https://inaturalist-open-data.s3.amazonaws.com/photos/99697275/medium.jpeg?1602367202,,"",,1,0,false,2,"Santa Clara, CA 95054, USA",37.40357469,-121.95400069,3,3,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62249376,2020/09/29 5:41 PM PDT,2020-09-29,2020-09-29 19:41:00 -0500,Pacific Time (US & Canada),212101,jschweg,2020-10-10 18:24:43 -0500,2020-10-22 21:21:45 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62249376,https://inaturalist-open-data.s3.amazonaws.com/photos/99710734/medium.jpg?1602372252,,"",,1,0,false,,"Palo Alto, CA, USA",37.3750033333,-122.1878733333,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62249377,2020/09/29 5:55 PM PDT,2020-09-29,2020-09-29 19:55:00 -0500,Pacific Time (US & Canada),212101,jschweg,2020-10-10 18:24:43 -0500,2020-10-22 21:21:26 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62249377,https://inaturalist-open-data.s3.amazonaws.com/photos/99710749/medium.jpg?1602372256,,"",,1,0,false,,"Palo Alto, CA, USA",37.3749016667,-122.1876583333,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62249378,2020/09/29 5:53 PM PDT,2020-09-29,2020-09-29 19:53:00 -0500,Pacific Time (US & Canada),212101,jschweg,2020-10-10 18:24:43 -0500,2020-10-22 21:21:09 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62249378,https://inaturalist-open-data.s3.amazonaws.com/photos/99710771/medium.jpg?1602372260,,"",,1,0,false,,"Palo Alto, CA, USA",37.3749583333,-122.1877283333,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62255768,Sat Oct 10 2020 17:43:22 GMT-0700 (PDT),2020-10-10,2020-10-10 19:43:22 -0500,Pacific Time (US & Canada),2759719,enpalencia96,2020-10-10 19:43:39 -0500,2021-01-01 13:26:03 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62255768,https://inaturalist-open-data.s3.amazonaws.com/photos/99723122/medium.jpg?1602377263,,"",,1,0,false,3,"Conejo Valley Botanic Garden, Thousand Oaks, CA, US",34.1916410668,-118.8829141634,65,65,,,false,,,brittlebush,Encelia farinosa,brittlebush,Plantae,49339
62263471,2020/10/10 1:51 PM PDT,2020-10-10,2020-10-10 15:51:00 -0500,Pacific Time (US & Canada),209572,truthseqr,2020-10-10 21:36:01 -0500,2020-10-11 06:20:37 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62263471,https://inaturalist-open-data.s3.amazonaws.com/photos/99778199/medium.jpeg?1602415202,,"tree, oak","",2,0,false,,"Ulistac Natural Area, Santa Clara, CA, USA",37.40488,-121.953767,,,,,false,,,Valley Oak,Quercus lobata,valley oak,Plantae,49011
62268037,2020/10/10 10:24 AM UTC,2020-10-10,2020-10-10 05:24:00 -0500,UTC,1301041,kbrizgys,2020-10-10 22:53:39 -0500,2020-10-22 21:20:41 -0500,research,,https://www.inaturalist.org/observations/62268037,https://static.inaturalist.org/photos/99745390/medium.jpeg?1602388236,,"",,1,0,false,,"Palo Alto, CA, USA",37.3188583333,-122.1743388889,4,4,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62268298,2020/10/10 11:17 AM UTC,2020-10-10,2020-10-10 06:17:00 -0500,UTC,1301041,kbrizgys,2020-10-10 22:57:29 -0500,2020-10-22 21:20:01 -0500,research,,https://www.inaturalist.org/observations/62268298,https://static.inaturalist.org/photos/99745755/medium.jpeg?1602388481,,"",,1,0,false,,"Palo Alto, CA, USA",37.3204027778,-122.1687611111,39,39,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62321706,Sat Oct 10 2020 16:56:53 GMT-0700 (PDT),2020-10-10,2020-10-10 18:56:53 -0500,Pacific Time (US & Canada),939093,danieldas,2020-10-11 12:58:17 -0500,2020-11-13 17:42:09 -0600,research,CC0,https://www.inaturalist.org/observations/62321706,https://inaturalist-open-data.s3.amazonaws.com/photos/99836665/medium.jpg?1602439102,,"",,1,0,false,3,"Coyote Creek Park Chain, Morgan Hill, CA, US",37.186345,-121.6954333333,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62327476,2020/10/07 5:17 PM HST,2020-10-07,2020-10-07 22:17:00 -0500,Hawaii,1970819,clintkellner,2020-10-11 13:53:59 -0500,2020-10-22 21:20:21 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62327476,https://inaturalist-open-data.s3.amazonaws.com/photos/99847131/medium.jpeg?1602442426,,"",,1,0,false,,"Novato, CA, USA",38.1282166667,-122.6062777778,10,10,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62330273,2020/10/10 12:31 PM PDT,2020-10-10,2020-10-10 14:31:00 -0500,Pacific Time (US & Canada),1653276,lglevanik,2020-10-11 14:17:29 -0500,2020-11-02 22:41:01 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62330273,https://inaturalist-open-data.s3.amazonaws.com/photos/99838469/medium.jpeg?1602439692,,"",,2,0,false,,"Yolo County, CA, USA",38.5309421121,-121.6302609243,4,4,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62352005,Fri Oct 09 2020 12:48:28 GMT-0700 (PDT),2020-10-09,2020-10-09 14:48:28 -0500,Pacific Time (US & Canada),4850,garyg,2020-10-11 17:29:23 -0500,2020-10-12 17:34:50 -0500,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62352005,https://inaturalist-open-data.s3.amazonaws.com/photos/99888752/medium.jpg?1602455375,,"","",1,0,false,3,"Cosumnes River Preserve, Galt, CA, US",38.266605,-121.4382866667,4,4,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62369303,Sun Oct 11 2020 14:15:46 GMT-0700 (PDT),2020-10-11,2020-10-11 16:15:46 -0500,Pacific Time (US & Canada),2596349,norikonbu,2020-10-11 21:25:00 -0500,2020-10-11 21:45:55 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62369303,https://inaturalist-open-data.s3.amazonaws.com/photos/99919608/medium.jpg?1602469504,,"",,1,0,false,3,"Olompali State Historic Park, Novato, CA, US",38.1518445,-122.574875,9,9,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62403668,Sun Oct 11 2020 11:34:02 GMT-0700 (PDT),2020-10-11,2020-10-11 13:34:02 -0500,Pacific Time (US & Canada),508088,mangos,2020-10-12 10:33:00 -0500,2020-11-22 16:56:04 -0600,research,,https://www.inaturalist.org/observations/62403668,https://static.inaturalist.org/photos/99977362/medium.jpg?1602516787,,"","",1,0,false,3,"Castle Rock Park, Walnut Creek, CA, US",37.88980833,-121.99343833,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62424703,2020-10-12 12:41:10 PM PDT,2020-10-12,2020-10-12 14:41:10 -0500,Pacific Time (US & Canada),3649877,ventana2020,2020-10-12 14:42:38 -0500,2020-10-13 03:43:19 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62424703,https://inaturalist-open-data.s3.amazonaws.com/photos/100014968/medium.jpeg?1602531892,,"",,1,0,false,2,"San Jose, CA 95141, USA",37.17896475,-121.77168119,6,6,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62430563,2020-10-12 12:02:18 PM PDT,2020-10-12,2020-10-12 14:02:18 -0500,Pacific Time (US & Canada),1881456,onyxrat,2020-10-12 15:49:05 -0500,2020-10-16 17:43:50 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62430563,https://inaturalist-open-data.s3.amazonaws.com/photos/100025063/medium.jpeg?1602535754,,"",,1,0,false,2,"Santa Clara County, US-CA, US",37.31532403,-121.99595269,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62441874,Mon Oct 12 2020 12:27:12 GMT-0700 (PDT),2020-10-12,2020-10-12 14:27:12 -0500,Pacific Time (US & Canada),349220,woody54,2020-10-12 18:05:49 -0500,2020-10-13 03:40:02 -0500,research,,https://www.inaturalist.org/observations/62441874,https://static.inaturalist.org/photos/100044522/medium.jpg?1602543964,,"",,1,0,false,3,"Stanford, CA, US",37.40455,-122.17363,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62447918,2020/10/10 4:51 PM PDT,2020-10-10,2020-10-10 18:51:00 -0500,Pacific Time (US & Canada),34038,merav,2020-10-12 19:37:11 -0500,2020-10-13 03:38:44 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62447918,https://inaturalist-open-data.s3.amazonaws.com/photos/100044199/medium.jpeg?1602543852,,"",,1,0,false,,"Campbell, CA, USA",37.2727611111,-121.9483638889,11,11,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62450779,2020-10-11 3:42:36 PM PDT,2020-10-11,2020-10-11 17:42:36 -0500,Pacific Time (US & Canada),1141885,hmsgreenghillie,2020-10-12 20:18:46 -0500,2021-01-11 16:55:38 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62450779,https://inaturalist-open-data.s3.amazonaws.com/photos/100060579/medium.jpeg?1602551933,,"",,3,0,false,2,"West Hills, CA 91307, USA",34.1832541389,-118.6753428056,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
62462266,2020/10/12 10:27 AM PDT,2020-10-12,2020-10-12 12:27:00 -0500,Pacific Time (US & Canada),108450,rjadams55,2020-10-12 23:53:35 -0500,2020-10-13 09:46:06 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62462266,https://inaturalist-open-data.s3.amazonaws.com/photos/100082527/medium.jpeg?1602564813,,"","There weren't many ""lobe-leaved"" oaks in this area and I think this may be an Oregon Oak (Q. garryana). The leaves don't seem to be deeply lobed enough nor the bark creviced enough for a Valley Oak (Q. lobata), but the leaves are too lobed and large for a Blue Oak (Q. douglasii). 

Foolishly, I did not get a picture of the tree's acorn. ",2,0,false,,"Coyote Creek Trail, Morgan Hill",37.165449,-121.655434,36,36,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62500606,2020/10/10 5:54 PM PDT,2020-10-10,2020-10-10 19:54:00 -0500,Pacific Time (US & Canada),34038,merav,2020-10-13 13:46:58 -0500,2020-10-13 15:04:10 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62500606,https://inaturalist-open-data.s3.amazonaws.com/photos/100149617/medium.jpeg?1602614795,,"",,1,0,false,,"Campbell, CA, USA",37.2729222222,-121.9485027778,20,20,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62516993,2020-10-13T15:25:22-07:00,2020-10-13,2020-10-13 17:25:22 -0500,UTC,3617779,jstoddard,2020-10-13 17:25:27 -0500,2020-10-22 21:19:04 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62516993,https://inaturalist-open-data.s3.amazonaws.com/photos/100178367/medium.jpeg?1602627934,,"",,1,0,false,333,Napa,38.3187498016,-122.2913586669,65,65,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62518415,Tue Oct 13 2020 15:43:34 GMT-0700 (PDT),2020-10-13,2020-10-13 17:43:34 -0500,Pacific Time (US & Canada),3491310,stubblefield_josh,2020-10-13 17:45:22 -0500,2021-02-27 21:56:25 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62518415,https://inaturalist-open-data.s3.amazonaws.com/photos/100180955/medium.jpg?1602629187,,"","",1,0,false,3,"Redwood Grove Nature Preserve, Los Altos, CA, US",37.3728501611,-122.1191281547,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62518791,Tue Oct 13 2020 15:43:50 GMT-0700 (PDT),2020-10-13,2020-10-13 17:43:50 -0500,Pacific Time (US & Canada),3490974,rashevvanya,2020-10-13 17:51:12 -0500,2021-02-27 21:56:13 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62518791,https://inaturalist-open-data.s3.amazonaws.com/photos/100181530/medium.jpg?1602629486,,"","",1,0,false,3,"Redwood Grove Nature Preserve, Los Altos, CA, US",37.3728327997,-122.119070286,9,9,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62523784,Fri Sep 18 2020 19:02:24 GMT-0400 (EDT),2020-09-18,2020-09-18 18:02:24 -0500,Eastern Time (US & Canada),3542617,mbaker65,2020-10-13 19:06:40 -0500,2020-11-28 01:05:11 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62523784,https://inaturalist-open-data.s3.amazonaws.com/photos/102173356/medium.jpg?1603813671,,"","",1,0,false,3,"Post Oak Valley Rd, Rockwood, TN, US",35.84606167,-84.66103333,13,13,,,false,,,Indian tobacco,Lobelia inflata,Indian tobacco,Plantae,62351
62538435,2020/10/11 5:56 PM CDT,2020-10-11,2020-10-11 17:56:00 -0500,Central Time (US & Canada),3684779,rheammoran,2020-10-13 23:36:28 -0500,2020-10-19 01:22:16 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62538435,https://inaturalist-open-data.s3.amazonaws.com/photos/100217975/medium.jpeg?1602650088,,"","Tree, simple, alternate, scaly bark ",1,0,false,,"Sunset Oaks, Sunset Valley, TX 78745, USA",30.21947,-97.812947,,,,,false,,,chinkapin oak,Quercus muehlenbergii,chinkapin oak,Plantae,54783
62588824,2020/10/14 9:09 AM UTC,2020-10-14,2020-10-14 04:09:00 -0500,UTC,2603940,sheilatoner,2020-10-14 16:22:51 -0500,2020-12-17 01:08:48 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62588824,https://static.inaturalist.org/photos/100303906/medium.jpeg?1602710322,,"","",1,0,false,,"Magnolia Ranch, El Dorado County, CA, USA",38.8222725813,-120.9539933198,621,621,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62592674,Wed Oct 14 2020 15:10:08 GMT-0700 (PDT),2020-10-14,2020-10-14 17:10:08 -0500,Pacific Time (US & Canada),740465,ignatiusb,2020-10-14 17:13:14 -0500,2020-10-15 16:14:55 -0500,research,,https://www.inaturalist.org/observations/62592674,https://static.inaturalist.org/photos/100311723/medium.jpg?1602713600,,"",Covered in galls,1,0,false,3,"Fair Oaks Blvd, Fair Oaks, CA, US",38.6363333375,-121.2894892989,65,65,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62658008,Thu Oct 15 2020 11:58:58 GMT-0700 (PDT),2020-10-15,2020-10-15 13:58:58 -0500,Pacific Time (US & Canada),1886576,jorgeramos,2020-10-15 14:18:12 -0500,2020-11-20 22:07:59 -0600,research,,https://www.inaturalist.org/observations/62658008,https://static.inaturalist.org/photos/100430044/medium.jpg?1602789496,,"",,1,0,false,3,"Jasper Ridge Biological Preserve, Redwood City, CA, US",37.4055039163,-122.2400632169,65,65,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62681153,2020/10/07 1:14 PM PDT,2020-10-07,2020-10-07 15:14:00 -0500,Pacific Time (US & Canada),1467267,charlescrussell,2020-10-15 20:14:18 -0500,2020-10-22 21:15:30 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62681153,https://inaturalist-open-data.s3.amazonaws.com/photos/100470852/medium.jpg?1602810821,,"Endemic, McLaughlin, Native",Riparian,1,0,false,,"Lake County, CA, USA",38.8630861117,-122.4153527783,4,4,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62721119,Sun Oct 11 2020 10:17:44 GMT-0400 (EDT),2020-10-11,2020-10-11 09:17:44 -0500,America/New_York,3699508,lrtassone20,2020-10-16 12:35:33 -0500,2021-01-27 21:10:56 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62721119,https://inaturalist-open-data.s3.amazonaws.com/photos/100541338/medium.jpg?1602869743,,"","",1,0,false,3,"Paramount Ranch, Agoura Hills, CA, US",34.11474717,-118.756225,9,9,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62729797,2020-10-16 10:51:09 AM PDT,2020-10-16,2020-10-16 12:51:09 -0500,Pacific Time (US & Canada),1881456,onyxrat,2020-10-16 14:38:22 -0500,2020-10-22 21:15:50 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62729797,https://inaturalist-open-data.s3.amazonaws.com/photos/100556395/medium.jpeg?1602877108,,"",,1,0,false,2,"Santa Clara County, US-CA, US",37.26773745,-122.05994503,8,8,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62730368,2020-10-16 10:53:08 AM PDT,2020-10-16,2020-10-16 12:53:08 -0500,Pacific Time (US & Canada),1678955,toucan55,2020-10-16 14:44:50 -0500,2020-10-24 14:38:56 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62730368,https://inaturalist-open-data.s3.amazonaws.com/photos/100557285/medium.jpeg?1602877502,,"",,2,0,false,2,"Palm Park, Redwood City, CA, USA",37.4734645556,-122.22283725,,,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
62738568,Fri Oct 16 2020 17:34:08 GMT-0400 (EDT),2020-10-16,2020-10-16 16:34:08 -0500,Eastern Time (US & Canada),2337770,sovrappensiero,2020-10-16 16:34:36 -0500,2020-10-16 17:32:50 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62738568,https://inaturalist-open-data.s3.amazonaws.com/photos/100571664/medium.jpg?1602884081,,"","",1,0,false,3,"Oak Valley Cir SE, Smyrna, GA, US",33.8426919508,-84.5419691463,65,65,,,false,,,blue mistflower,Conoclinium coelestinum,blue mistflower,Plantae,119095
62747394,2020-10-16 4:54:54 PM PDT,2020-10-16,2020-10-16 18:54:54 -0500,Pacific Time (US & Canada),134235,sporadicgrowth,2020-10-16 18:56:10 -0500,2020-10-17 23:01:55 -0500,research,CC-BY-NC,https://www.inaturalist.org/observations/62747394,https://inaturalist-open-data.s3.amazonaws.com/photos/100588185/medium.jpeg?1602892591,,"",,1,0,false,2,"Sacramento, CA 95819, USA",38.5794376369,-121.4237305149,8,8,,,false,gps,gps,valley oak,Quercus lobata,valley oak,Plantae,49011
62799823,Fri Aug 23 2019 15:46:26 GMT-0700 (PDT),2019-08-23,2019-08-23 17:46:26 -0500,Pacific Time (US & Canada),1486841,justin372,2020-10-17 11:22:27 -0500,2021-01-27 21:10:59 -0600,research,,https://www.inaturalist.org/observations/62799823,https://static.inaturalist.org/photos/100682763/medium.jpg?1602951753,,"","",1,0,false,3,"Oak Creek Ln, Agoura Hills, CA, US",34.1478166667,-118.7567966667,,,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62833578,Sat Oct 17 2020 11:43:44 GMT-0700 (PDT),2020-10-17,2020-10-17 13:43:44 -0500,Pacific Time (US & Canada),1295991,teellbee,2020-10-17 16:55:30 -0500,2020-10-25 11:09:36 -0500,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62833578,https://inaturalist-open-data.s3.amazonaws.com/photos/100740664/medium.jpg?1602971740,,"",,1,0,false,3,"Vasona Reservoir, Los Gatos, CA, US",37.24287833,-121.96778833,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62846930,Sat Oct 17 2020 13:01:28 GMT-0700 (PDT),2020-10-17,2020-10-17 15:01:28 -0500,Pacific Time (US & Canada),1150449,jjjj2,2020-10-17 19:29:58 -0500,2020-10-22 21:14:43 -0500,research,,https://www.inaturalist.org/observations/62846930,https://static.inaturalist.org/photos/101452362/medium.jpg?1603367818,,"","",1,0,false,3,"I-5 N, Redding, CA, US",40.5043374254,-122.3363928374,24,24,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62911179,2020-10-18 9:44:55 AM PDT,2020-10-18,2020-10-18 11:44:55 -0500,Pacific Time (US & Canada),215669,naturesarchive,2020-10-18 11:45:51 -0500,2020-11-13 17:41:27 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62911179,https://inaturalist-open-data.s3.amazonaws.com/photos/100882038/medium.jpeg?1603040143,,"",,1,0,false,2,"Coyote, CA, USA",37.17090965,-121.7296719,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
62927885,Sun Oct 18 2020 12:15:47 GMT-0700 (PDT),2020-10-18,2020-10-18 14:15:47 -0500,Pacific Time (US & Canada),3526811,vvigil211,2020-10-18 14:16:03 -0500,2020-11-12 19:36:49 -0600,research,CC-BY-NC,https://www.inaturalist.org/observations/62927885,https://inaturalist-open-data.s3.amazonaws.com/photos/100910908/medium.jpg?1603048590,,"","",2,0,false,3,"Ragle Ranch Regional Park, Sebastopol, CA, US",38.4081486427,-122.8502849211,5,5,,,false,,,valley oak,Quercus lobata,valley oak,Plantae,49011
